"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"IHH",6.78290389617687,3.28048550074521,3.16689145852455,3.33597571154481,3.36462387197067,4.27303428482684,3.94164303903778,3.67648341540266,3.01828778174546,3.79794142199037,3.38594404108866,3.43449279271687,3.78391912930484,5.27833500595503,3.94828885711299,3.38582164838248,2.27544787240948,2.18223089901149,3.50410627472886,3.64048811592339,3.43617254546834,3.25513001346078,4.42995120977392,3.29749424973036,4.21728987911969,3.50727147335189,4.01813513640575,3.80773355410241,3.73718946258969,3.71121506076805,2.21051722422499,4.83274153613088,3.18218069553224,5.68842904773238,4.35599671640797,4.19227841293192,4.28367740896705,3.09933370182404,3.40186861069306,4.88109099281986,3.01797066605545,4.42021836198268,3.29170637009087,5.14334824507406,5.00733071138884,4.10055833832801,5.10561440029011,5.3125341418368,5.2583924946352,5.45477051051976,3.63263362803148,5.50567072122437,5.7063082462088,4.74663438915654,4.92991904179103,5.2118097722351,3.70714888229583,3.59214942544546,3.9036392151231,4.49067932045389,6.65577501762749,4.50245468278011,5.55835216948187,5.14915393417186
"CCL19",4.73063458574538,4.92026094667899,4.85993658047619,6.18263868619572,5.328778583643,6.68284902041522,3.76052969201906,6.24599066470884,3.8441417584789,4.26859183780902,5.63434481173933,4.90465378054479,4.47740365631364,4.60731002399969,5.05467198262912,5.201138173639,4.72988079799134,3.49224586579911,4.52780893803568,4.95379923689019,4.07164950504355,4.62669034581471,4.3120407185309,4.72437054047731,6.68901540769775,3.65750157332967,5.5843505111369,4.23541167867514,6.43293164477751,5.28564203095928,5.39151287958527,6.57611777024718,5.65694315915456,5.67072349700772,5.23278141730671,4.21640125612519,5.69941059113863,5.9815702116637,3.68433492594495,4.71640669684142,5.29494684101022,4.11234862736209,3.45916863770438,4.76770706766188,4.03625570058621,3.43499975920543,3.7867574026279,7.95473474534583,5.29256779405378,3.48120626298882,5.2398232945468,4.47957101570099,4.9857507935488,3.73517168659783,4.23160349352418,4.69450415708366,3.74680902899925,4.20586939415358,2.29292057112087,3.65194835445265,5.47068206227025,2.98651828073547,4.28408152137038,3.78796028322943
"C2",9.79208308810015,4.5561929320527,4.17129811303303,10.3826298660684,3.21448655829825,4.77497665844332,2.5621860446123,2.96117648500365,4.34559982311847,9.10611932941582,4.37491974598176,5.65303063153319,3.78256997056707,5.93599083727582,3.42683821218218,3.00715156625295,3.36388752543931,6.84108972095837,2.47950461831715,3.93518101217316,3.36865580012867,3.43228144448921,2.67446470190957,2.751008569222,8.1738239727988,8.01169480161433,5.09367626167211,5.08848757614188,4.50100952215284,5.99068181418852,8.14294053565511,7.58271103510406,4.09292600438549,3.33854334770681,5.49495686431444,4.06337186200059,4.92408219777738,3.67692971862671,2.77515087492086,3.57958191560282,3.41145565745981,3.83673435192844,4.39384090555748,5.79984490035083,7.14881571225032,4.57594907183766,10.1922935930137,9.71184185206851,4.1232378874168,7.41448990187327,7.81622507469456,3.10931874721789,6.09953582935929,3.92006759940936,8.88271030341554,7.00049112532135,6.51834287893773,5.60624875485522,4.06325563814125,8.77852176923188,5.77385148348084,7.39007593842648,5.7364827914837,5.03218628837555
"TLR7",9.62578050301438,8.7050076266044,5.2562278714439,2.63060780556045,7.19889312807278,3.83061176444023,5.29198871289346,2.52262914142871,3.24127668015248,7.2618552970071,5.20427334691786,5.66503246123951,4.62778965268121,6.81501602422418,3.73063571993003,8.14972374596379,4.6056557198552,5.09012200101111,4.9816839479541,5.00567439879356,6.67924573894615,4.22891480101613,7.56025348692012,5.15073856511009,6.23242754978185,7.73386235873311,9.20147463652308,4.31103554204138,6.06353719382767,5.21037892790119,5.69019508157539,6.67705260153117,3.64663915336963,3.41383042036999,5.70375275304559,7.93622039156282,6.6702097902411,5.53501386836371,4.82368145842642,4.6014380698729,4.77426338426973,4.10116701053014,2.99544581728871,5.3680550539169,6.62787393384764,4.88564071967387,3.91329117863623,8.28908389412373,6.17330404859889,8.25125892198444,4.27718394259072,2.73775962682348,5.07069084362064,4.53867799516171,8.82504914865695,10.2557042001614,7.88926111164921,5.51683222703815,4.74801073569055,7.27834389316223,8.2706205433749,5.73170138960621,4.01687363062328,3.71839639638546
"IL2RA",9.42278541512144,11.1098457719524,5.35046089869573,3.45637392507173,4.68423048515679,4.41399767791281,3.79453217293349,2.8946685632914,3.08772315049071,4.88056295779929,5.99567131946308,7.35495222615092,5.64729111949885,6.04780661435132,4.62715758947599,3.69209666230974,6.40406892225123,6.05975468361144,5.18745942351011,4.31775606598179,5.02095225481451,7.07006118740382,5.03710189793585,2.48460928596891,4.69442880265425,6.51448561718707,7.50137623420834,4.19155955759756,4.80800661633886,5.46847062383944,6.43156856853106,5.82283022666573,4.92766512575182,5.01675037858499,5.03155325665359,8.54058967081306,7.2972791305865,5.03694194982814,4.80616910362068,8.01083065444266,5.775763783943,6.60150756509576,2.15885570766705,8.66571121707382,9.24420939542239,10.4311802777777,5.02992961972055,4.39072689188586,3.58512363932206,7.14626306100189,6.81493489603394,4.00519180334738,2.83601788991239,6.99899107694597,10.0714703368183,6.24683869145168,10.1767851001465,4.34458962778444,11.2075083857122,9.86044443300876,10.2575606553739,11.4790906612109,5.35488783185447,7.03452092067234
"PRKAA2",4.55698448388586,3.75931845430113,2.81102775430605,2.75150290710393,3.11381261374266,3.87753127022401,2.83732715542466,2.14127500286383,3.37262197174846,3.8588979053858,3.08338933002037,3.40611148705993,3.88540315825119,4.59466080073535,3.28774103834165,2.34416102071805,2.4169193142811,2.80534191061486,2.64898862914361,1.45963145149401,3.18400105971405,2.34344226887506,2.65190936070148,3.38408675315548,3.58000847021209,3.67496282337217,3.73625540109831,3.84139124165551,3.40636030298152,2.5991782063209,2.78445307319622,4.34230471852517,2.9823496546295,2.93140013759388,3.88520889909545,3.40716058232179,3.25767465550026,3.07756383134037,4.36362374586465,2.89748925023952,2.64108740668998,3.8591467843633,2.22615358889215,3.51869293351742,3.24770389299604,3.96032482477077,4.04044775941099,3.91654649600749,3.54321652127277,4.70519996977226,3.69252019689885,3.53912966969459,2.81782717340806,3.53242924525923,3.12468915628199,3.89835900033953,3.2896730407868,2.40076694350515,3.55465380094361,4.38311878069921,4.82635610149897,3.79076022132627,3.11448924976745,3.7479536911063
"COL11A2",4.16400727177861,2.58557357553397,2.88520130864443,2.99811092468783,3.16265224644335,2.54969547901261,2.3376482381504,2.13747687291425,2.97907925534522,3.70849259451243,4.17999771104849,3.44407136480601,3.79862077425875,5.27212261677497,3.17595647926313,3.02181392247402,2.41816892966399,2.43338340662579,1.33803450713144,4.28504063683616,3.12906471881359,2.81102652115363,3.23083622882611,2.86719247510301,5.69281754156045,4.17077948267491,3.67294557672957,3.54339751873461,3.39732354533295,3.34590674725485,3.27066420551647,3.01816227259258,2.99776855169963,4.01616642544183,3.82889590641724,3.39638317466381,3.37462788624425,3.07890465600392,4.05540188421863,4.75034117559309,2.64228034980859,4.95804710306501,2.94153221890519,3.51443163099255,3.18095340848453,3.17191149081164,1.42123235368274,4.42032206483486,3.49584555284879,4.30948148632009,3.5956350754054,3.28075884775929,2.68010706223987,3.51995976058732,3.42866447683597,4.16750343521667,3.67292918686424,3.05086690849934,3.65987853567184,2.60027917224705,4.62317937622021,3.31525240856612,4.78720616588118,3.14188832238895
"TNFRSF10D",8.21187038126718,7.40371423754729,6.88229281457357,9.92711627428227,12.3802559875466,8.5334040622395,7.15713450692909,6.36964573283581,9.31915933533142,8.5419497530311,9.92587806475356,8.85246742740832,8.39603081593688,11.2038653487647,9.95135762088164,8.94394904139439,11.9894958123172,10.7045354570369,11.1004923905249,8.13249325794282,9.55160243706685,10.9423097274286,11.1868725026782,6.70192581361463,10.2873077226067,8.20850181547756,9.96176406410055,9.9583124866655,9.03620544993651,9.86730361284643,10.6798360050412,9.12873965413649,8.63491909031039,8.76473144560563,9.37721351924139,10.9416360737562,8.56426459690154,9.59412472691395,9.39273005334866,9.27603368035926,9.47629433574695,9.64800599680756,9.29733945666086,9.38215980689254,7.74128273741615,10.2607840246119,9.69248746890855,8.59263536337756,9.00834064026828,9.85771073935631,9.88164803994705,8.68106213961155,8.29614691647218,6.45554727456072,8.40606201635971,10.1608942356999,8.34333636748899,7.63267443466201,7.64473829638196,8.5671461820204,8.13236727318233,8.71015003091189,5.21862241657764,7.33610916108768
"SIGLEC8",3.64870024718432,2.61757732574957,2.8394783015794,3.14581883913118,4.67727583754059,3.33834911671702,2.35956739724812,1.59941866952175,3.16538163933461,3.75137942903739,4.35185174617836,3.87309228050823,3.78454628963082,3.48808533694859,3.31687658165821,4.04376772745712,3.86281196009804,2.1418320978587,3.63732721615666,2.90065580798699,4.776074426124,3.06583806914206,4.38754059233373,2.52392530882549,4.418513574255,4.52527201784243,4.43684588433463,3.5199927602876,3.73362299657308,3.5129180186039,2.94073911702534,4.72769217149412,3.00284492461112,4.68792407818002,3.9077037983332,3.95192187059522,3.38273804509215,2.90725037261899,4.05202884600102,2.01483199213529,1.8411162590996,3.44693048015037,2.61268527448828,4.71265292615362,3.41392878266407,3.10570234961264,1.406822886938,4.03562519042906,3.60454732046757,3.58045986190513,3.97221760335407,4.38820754080465,2.66574491529224,3.89481582360008,3.75724776675006,3.60483809661739,3.65401466815427,3.03202517293979,3.38776933709021,4.34852997092316,4.61059889868068,3.26268209242315,2.86425346520222,3.71693794784989
"PC",7.13480401464145,7.27237256534165,8.97643027774326,8.73963997657334,8.0660456810699,10.8719833567825,8.02716535669903,10.0744608784492,7.26363346190115,8.09270076664755,7.44387304322795,8.419906214994,7.53645264713922,7.82039816910756,6.03240207854964,4.4292494697835,7.69744143051947,7.63587203402005,6.34461005167746,8.18395885848866,6.50307434047264,5.80058201770992,5.80657415522724,4.64114362262968,7.46062074422194,8.67592599027238,8.73647939905671,8.31709144576613,8.4155417689274,9.19954353444679,6.66225856873624,9.02784601134173,8.21613027080998,6.72321045115514,9.08163335883996,7.33142542222308,7.35817125215711,6.33673706578096,3.9119057373406,8.12436362181803,5.58246813862052,5.14830540844398,2.1988102178068,5.90818815304067,9.05221363481284,6.54338501831151,6.36229001773751,7.22759868303597,5.62080403452602,5.40821199533333,3.74014628327153,5.27903955248999,2.72818503307807,8.72504908827036,5.1388657565645,5.71312097711466,5.43605313170626,3.72533343955419,4.1311602143535,5.66655538701175,7.85880916718324,5.43871560883896,8.43511996954187,4.58628826844181
"IL17A",3.58717101441633,2.57128884386695,2.88055776119915,2.37298884846336,3.56878663753589,2.09642121184688,1.01685032943557,1.76938017100923,3.08926459012753,3.71943513083118,3.05530238062177,3.48377615666238,4.93876397328954,3.48817864007992,2.85575354087601,2.46617745367192,2.76408463182173,2.23275658677025,2.85585947741403,2.53157226377272,3.13719420145271,2.59385497344794,3.23710274489456,3.22665602374166,6.15501317206114,3.54396442548968,3.98797108287512,3.64865854540315,3.47438471554819,3.19664668069135,2.53481450516527,3.98813614949087,3.01711812027348,2.62608976935972,3.79483313345879,2.92156014250962,3.73520224681202,2.91659076996235,4.64922656307455,4.47584984502484,3.36107647184879,3.44681706953108,3.53134184112008,3.0694922757508,4.22643111699966,4.15664898702565,2.3634777062958,5.90481488195026,3.87572798350154,5.65634192760315,3.59947310821189,3.26183628760985,3.56171595788833,5.04554474672068,3.07747368729857,5.95118103039496,4.60049831733128,4.21899824452697,2.77901827440455,3.46027802864596,5.17743166861033,3.289186720785,4.76362658328454,4.10273432699872
"GLI1",6.24416872587605,8.76111030663654,3.84533905515882,2.78665843530887,3.59808579438027,2.68522451375226,2.83225741658244,3.08136923225903,3.02987260818732,3.94944335631856,3.27778375931307,3.40730839215676,4.47821569818796,4.22462907773737,3.06380856554674,2.43352098267408,4.05475476724051,2.84604823640364,3.68761174307313,4.02073252774981,3.1297664268715,3.09526746676617,2.99584820395039,2.03717459100142,6.26364254027207,3.5647083334827,3.75398074581166,3.67550401717645,3.71514435577216,4.39061238833942,3.300495911221,4.07066687811678,3.03400068566258,5.17447410754654,3.99577990953771,4.40442555207931,3.52684457491129,4.15539467941637,3.11014490569336,4.25811251407718,5.01370763245573,3.44157066074133,2.35943383618323,4.84205040072611,3.15354571640528,6.00976349996135,2.73633004706471,5.5100905823913,4.56967441716777,3.41656760557528,3.62750667856191,3.87130026535084,4.41768288714397,5.45356155359036,4.61525411966101,5.94855848843911,3.34843623673405,3.6205873166318,4.08677448392003,3.50880565547611,6.42167924164063,3.40153210397372,5.1330859388719,6.39916823430424
"GNG4",4.65041893365878,2.68871832897734,3.32424962251457,2.69060176937764,3.15537771530041,2.55409578591086,2.02704156727616,3.07589701365818,3.52543089128938,4.16359579648428,3.91981948544905,3.53722298077383,5.09042785558314,3.4930823276612,3.04687526703672,3.72800264801504,3.32614354636467,4.39791705657393,2.91177913549998,1.61231110526061,4.17170322348531,3.1155081858545,2.69917772433134,5.08891999665354,4.54427607706588,4.19824811856708,3.82580882304071,3.7762934688134,4.01235549248175,4.05492286098014,3.66856246005733,3.06414011425743,3.10269582245896,5.52662335300072,3.86175179315289,3.24531155415721,3.53347586051411,3.98096642115891,5.14615019414344,3.32038112740185,4.72825549576585,3.85170399290968,4.47160776636843,3.28505444080685,4.86330572307624,4.10571943658795,2.72454812131447,4.51942086785792,4.75738715239449,3.40921710616608,3.62265759775397,5.19644299880685,5.38503593699756,4.4626916812089,4.01587348919595,6.15359659254254,4.29705702290835,5.22588615405221,4.94423051588453,5.12850806026003,5.72950844219644,4.51841091431318,11.0031537280283,5.71699060394683
"LDHB",14.941194761964,13.483956820432,14.3478058805809,15.9391707198218,15.1336882366695,13.3209932010242,14.4949898901544,13.5696397311002,14.271248928583,15.1451226784499,15.3429561310729,14.148097766762,14.0615309329878,13.7445842192152,14.0916420812252,15.7123197194655,14.7560470977424,15.3754156479138,15.7063982981743,14.9493281426574,13.4562732470514,14.9138055461928,14.7305047333079,15.3834029650005,14.3832151476502,14.4374233774222,14.050950308657,14.6344433315166,15.1021388909516,15.1069546508354,15.0111214574812,15.485938045857,14.9995181623796,16.0866453795614,13.4739791710849,13.8759934151323,14.288793423714,15.1535421504977,15.2733794485845,15.5532094389527,14.0429721629961,15.3399434006227,15.7132154547238,15.6102602402234,15.546801119486,15.5489152267713,14.7090881666073,15.2933737760353,15.3984001443996,15.2271732445549,14.0103030904074,15.8952910330119,15.0079823534263,14.5342461443922,14.4396555296608,14.2242762018377,14.7749514566658,15.1703120586252,14.9846150398189,14.8730716003993,12.7757039044468,14.8521917243649,13.8057162627375,15.2677275142963
"DTX4",8.10890660913445,10.772844678926,6.88492934405817,7.76559938484234,8.30605134185913,4.45522687123585,3.55851964324083,4.51088174587742,6.07593558997395,6.9376907033032,3.87575127684721,9.55075203203167,9.39723585338555,10.1556063114505,4.19232430615267,5.86381003141294,5.62334637146211,5.51396171205613,5.66847384282027,3.60418714685852,5.49214087850521,7.19970404367934,8.31271145734119,5.53159753590031,8.19776975322192,7.054990247459,8.16839653282874,9.12753940078661,5.13464361583917,7.52439702977333,9.10512955259135,7.03444900335569,3.84926233812442,6.57681415525047,9.80594951969853,8.1866002993063,6.20342863373483,7.13036289859453,5.64801437691579,7.45417897709563,10.3095263407554,3.82348229223449,2.4345207162706,4.22978246922524,6.54472143327289,5.46872924943731,8.04594007490354,7.41951779399367,6.22793983230664,9.01461843552882,8.72429272494752,6.39107449654339,5.60091821572652,5.94128659034972,6.49328271167252,7.52087392826644,8.55690951828119,4.69702980814994,2.36704422916416,3.9347224464307,8.20114816494375,5.25978211818941,6.46356978279859,5.59021436495735
"CD3G",12.0545261987564,6.88616490171542,7.43181103650256,4.19369145681449,5.45869221622332,4.60137592310843,5.75956581384684,2.4300445465362,4.23312211028374,6.45035375038695,5.16191138324329,7.20038137782772,6.10042213355869,7.09668433260159,6.588252094791,4.43506493854627,9.29251382028714,7.84877680454447,6.74569287737349,8.40760011967492,4.10287321239495,8.10538534353869,9.44997715744032,5.28110798601192,8.14556890732269,11.2158941393792,6.361321934311,6.62695598774558,7.24162347982892,8.19936883706494,8.11083251338929,7.9144059769518,7.81994440719472,7.6004571114679,8.85093233825498,8.32159314496635,10.4625244006946,7.09954463170445,7.42281085199804,5.68102820376607,6.67727336548268,6.89482694892725,8.76320580856816,9.99575978528003,8.14910143140534,6.42899059745267,5.79846367210228,8.5026158563923,4.80197216107277,4.67241749279251,6.90601990003011,4.9190128790132,2.49480101835579,9.75696949018727,5.01637244992173,7.68378456043503,6.23839935742256,6.29365282722776,3.73942941467043,7.20850875660157,8.78545516858634,7.08393461229883,12.2608054251694,4.75891106193418
"S100A8",16.7000822060458,12.4143509147264,17.7796513193938,12.8811273462674,13.4107251108423,15.8161745724578,12.7829506338189,10.8287684678777,14.1411114080247,17.9082536836932,13.6549515028655,17.3761054240511,19.8291196361555,18.3839732797408,14.5574973577587,12.7326648407633,16.9713085414509,14.5890027331785,14.9545705129977,14.3827912020187,5.34710683110789,13.1804445164829,13.4912752829051,17.9160536303659,20.2016649995721,16.8829839132177,17.9010600675039,17.8266889614178,16.0031038219207,17.4217229338706,16.3240787541191,17.0525882537278,14.4350081369998,15.9080613641861,17.9109582099403,15.9207984248392,17.822389526468,15.6737524851916,15.2661959417941,15.2622146775794,13.907453331102,11.4753378229078,8.71063216956365,13.7776035420696,14.1924929529151,17.8020984164583,14.296036993883,17.9791032171582,15.1375093354051,16.1116887632869,15.432911418345,13.9270188889086,14.5129479961321,15.6033832425324,16.4885633938845,18.739455191281,15.8804831723842,10.2439105225062,10.5659296338836,16.1737270106171,19.3739056440322,15.5653134027152,16.0137437964319,16.5372528625738
"ZC3H12A",8.74006366481337,8.78662111787125,7.99405324206427,9.15485174328957,9.86704293314334,9.81503545036635,6.15856346692918,7.90725803487514,8.84201434407384,8.92322874494864,10.2370005049736,10.0849704813101,10.1392788974164,11.2294417969076,9.55392154026445,8.12202911396448,9.14776127653166,8.55568484454619,10.3322523843849,9.42839378039976,9.83969209720804,9.00344050252768,9.48620666222824,9.02083730418994,12.3715202789605,9.57024011687795,8.05234441017979,9.84535960537086,10.5080463548418,9.15391157763304,9.55103013699967,10.2631193277144,8.27773212425848,9.8949832748645,12.1787314331474,8.55826775009659,10.5720653561027,9.29381911562822,7.9685271854053,9.65527433752736,9.7003984094568,8.06828571591576,8.75827842465541,9.52033375653957,7.61233322826679,8.92036704597792,6.33182085462936,8.83309614303765,8.8686810092343,10.2690500474403,10.1917146502149,6.66076914760973,7.87007631118045,7.8028069102896,7.41067380071712,8.60967056542221,8.12213300587888,6.71585347482499,7.36311031342539,8.75201224718802,8.96212071644046,7.11812178788716,8.03739345772394,7.53811523561796
"IER3",10.8479321647847,5.81479587708444,11.1372906209044,10.8252813111387,9.49102848971131,10.4074715233581,8.0649115635656,8.79387681426378,11.3422690012987,12.6879270498989,11.2916320054108,13.5287627418532,14.3310069204883,14.5675096927972,9.7233829307696,10.1893909167475,11.0105465074455,10.2748743868131,11.9587176635439,9.38456545857987,11.9412279524018,13.4703476925383,10.4244483466622,10.0875415544963,13.5934442989665,11.8851608378183,11.4884271036383,14.0876651688503,10.0320507672215,10.9123148840573,12.768111349012,11.0221002512466,10.230611689335,9.46288475996288,14.421348689881,11.6456369373273,11.867854850138,10.6156744121042,9.67213782933869,10.0010939149294,11.7474178371448,9.64576673568735,7.52442889836385,12.1126452908803,8.77063019779111,10.2047745282919,6.24420244448383,10.6816950926068,10.9389396192436,13.6955382344767,15.6792642962835,6.39484790821094,8.67015430162923,8.13808836546603,9.45424996366831,10.4975630897571,8.88358129211846,3.44297821483527,5.63006021574996,9.6189441227375,10.6501930909225,7.64189404562031,8.4952772916504,6.02299649719594
"CD4",9.77903590181446,5.11054781358684,8.64281417462753,11.7283261388193,4.11108951327169,4.93059835882437,8.26337008166945,3.77219458698538,8.03599198302513,11.0993713291567,5.90081011581289,9.69300627644614,9.47762762069181,6.94536801081713,5.31689668449476,3.0125774988567,9.09709905744386,6.73360992720007,10.4983661716523,9.18967586779413,4.81728071857429,5.10990175040102,6.28957584423587,7.78742674469807,8.78021752744303,10.1270729702393,8.62777125317923,9.42877766006784,9.05787659004209,8.36316461801835,10.7532880246502,9.79621965110755,7.54993020393695,5.05597612547781,8.78491330440758,8.83730343861464,9.93207283777678,5.58581985265486,7.58878283581408,9.03390752700428,8.51651850551106,6.81858773185234,8.62421453153947,7.34512244922383,9.09454990268573,8.30496963890593,11.9585671053928,10.6755895961997,9.09290257893746,9.81105179810928,8.8120263337836,8.53471868277899,9.46407693888037,5.29427411962837,10.3241101834168,9.73757760597339,9.36423684887337,5.58255178869943,8.22019502161588,8.49159907645751,9.576267229462,9.40256457261835,8.03267260932138,5.78948289877844
"S100A12",13.9853439508215,9.3502706535167,15.7709332166699,10.3461635544172,10.7804738593944,12.9259586200887,9.88230583460848,9.06880317615028,10.9364045852219,14.8021784137534,10.082348420992,14.3990491382366,16.0762140359673,16.2289663688027,11.2188104281517,10.3413579694395,12.9013038198963,11.9149879325262,12.1140930817031,11.8548698504047,3.61131430381746,9.43725107460572,9.59020979393571,15.6456218690003,18.0177037836286,14.556626979102,16.5058069046788,14.8209020679315,13.5576917935553,16.244359960322,13.3848229235052,13.7605532543707,12.3272668791055,14.4272343080597,16.4778465783241,12.730900497629,16.0976459930279,13.359808298771,13.0428903781391,11.4887586054009,12.0828128893271,8.70582863649939,5.84306383073838,10.9683252232598,8.12884952302426,14.9459176358662,10.4584654302422,15.6529566817198,11.7186309936075,12.5140998076286,12.6722182911077,11.5200137718863,8.19879830389858,13.4972936313687,11.5900931119658,15.2768294337998,9.99565374263938,6.92581385048398,4.68996476548224,10.6202394321815,16.2263001058352,11.443323367032,13.3792175051577,14.4435671931764
"CD6",10.6280008967904,5.95972263923045,8.59014989286807,2.82912287495176,6.2454358129077,3.52386932511875,4.59193074429559,5.8050756391936,5.90291231315822,6.67370590344698,4.64166848004542,8.73214705146665,6.53702219027438,8.81548574523145,7.40956333669752,3.21832160101445,7.59349517141024,8.25419000394137,4.32971785287525,6.68536103378669,4.06429507494726,7.74699736352268,6.61083544883756,2.87557227169738,7.98818146813803,9.88485639827243,6.77726103622618,6.73522665416145,5.3677829833324,7.20561176869097,8.90309044847411,6.93966242330614,6.37188317431811,7.68204646910624,8.45011581480942,9.51484896019078,9.73069972448244,8.26062642376043,6.34136047937091,4.72954824341336,9.32311498907736,6.21803888112164,6.64979881833396,8.51104652754536,7.341451986729,5.86327868750359,2.28708824654273,6.56435380938693,2.99662290706259,4.35566189721158,6.38719343657881,3.95025481633898,2.39134967185995,8.2381177365948,4.34236583186467,7.42875266880859,3.72282737702279,4.6538661463466,2.32624316750547,7.14165562157147,7.29699425230956,7.43957502794565,11.2397553335689,4.86500141704139
"CD163",13.0949640670725,5.97289064090304,11.0914693574776,12.3968280630682,5.9571419139453,4.97508611501032,4.53524449269701,4.70459344899316,4.09508330947877,14.7783636000153,6.0230662159208,11.9988466184322,8.77957115140889,9.15910639259996,4.14959656477438,3.4456970684094,7.93165379710193,10.9792224719485,8.0394187563936,11.7334999006095,4.4913629604355,4.7868948208951,5.75768607179487,8.57258735652148,16.0061062944819,10.4917345815417,10.40009220145,10.5213219727824,11.84553098359,9.04813509457019,7.81528057863232,8.96246137361996,4.23144009442649,5.70363580676423,10.0104263669405,7.57942302505198,10.6319889098826,6.48760051873411,5.77156685357632,3.42116947877026,6.99513523371239,7.29801155374585,5.40975201247712,5.41004318242688,8.90604421347231,7.6554017615909,14.8742518917342,8.97268986927978,8.05893383108117,10.4048950500319,10.46079806664,7.13309539663154,7.95767332225906,11.4991115194927,10.4127112728442,12.9068816197557,9.63487817708889,7.55845049903837,5.24108413070195,7.40724182754495,12.0520817106176,6.10066912078962,7.36926787804977,7.72544764459294
"DUSP2",11.0808610994351,8.50002946793846,7.5512046034828,10.9205608706807,10.7192497907145,6.3494954755041,10.0721844642218,8.39426884276809,8.281869354116,8.92909004172261,12.40307137252,11.8552945947348,10.1699805025861,10.1497294107323,9.4517661819398,8.51020928447837,10.3630720967199,11.9296076967574,12.0589190448727,10.245154407223,12.3274647876766,10.2272002577592,11.1406968172724,10.5783342316892,13.3194675102832,11.4399273445489,10.2773240693007,11.8779401577853,10.8349455098263,10.5712533836913,8.90130097134592,13.2991463635357,10.6359186842314,11.064768492428,12.589158267489,11.4683005347965,12.3441088820675,10.9465003748156,10.1348140711573,10.5950158434044,8.88753293714601,11.1470890812536,10.1743895309224,12.2144562940876,9.07681646992618,10.2526802152866,7.19110265169218,10.2235878533346,10.0581122367081,11.7780478753685,10.2060284074062,7.64657202293974,8.45969883732378,8.16872952038211,7.68316487324192,9.19403126990156,8.29737615064779,7.74545416879009,6.89480215400101,9.16620082132002,9.50484817465293,7.83357297021197,10.4737014730566,7.66448839104616
"HERC6",10.9956851415542,9.07362805591466,5.76252558074018,6.90546366444247,8.02726217364237,7.50416728617434,8.85416546784719,8.12038413598575,7.41452042608931,7.18005310070729,7.753622924587,7.16613224403126,6.81157153528745,6.49370637308287,8.0346819867414,7.36271741652909,8.50255089745537,7.21616131332263,7.25492208061496,7.58832826316977,7.66842609619527,7.21995272544855,8.4967708680903,6.79165125300547,9.88941619684978,7.57574307953986,7.08892658809442,4.58294100943512,7.8303017064775,8.05045199533978,6.97024241015952,7.39783094300536,6.85271956392511,7.35550587878977,4.68199962332802,7.28220820842374,7.32029383616156,8.17709399357508,6.06712552538225,8.99833140147724,5.99193425636044,9.63307720170324,8.91116318348472,8.34155986600939,8.72926127229252,8.21809893934168,7.49172384519206,7.27259304132312,8.29901375362948,8.20176408590292,7.09484638742137,8.26291934862804,7.22514633533781,7.97865390108232,8.21268637339329,8.06258691800194,7.18287877932285,8.68723483587566,9.04360942008837,8.00444833091617,8.63811065130226,9.1349129314894,5.12400049384314,8.25924648883341
"MRC1",11.268431730398,2.21205635787572,3.94178708303309,2.65779900821619,5.77275431492492,4.26337935473263,8.53746583569515,3.4947470752658,3.59870597066715,4.15366104072773,3.29871996531012,9.2351317498664,6.10106797381597,8.2956189092963,3.74462745576555,2.72332564899872,6.65951557566602,8.64307349164923,7.74829059915687,2.11117329324993,5.02647477857827,4.3764380090367,2.85362135006237,3.20458346697229,8.73124155487136,6.93871625952212,9.45656672420807,9.49155053175241,4.83876671217181,8.23901993645696,4.70504377594464,7.09995892658013,3.53981196548089,3.70232092312826,4.5579922780141,6.61519119085882,6.50710881413062,7.04100137196706,3.6210458827373,2.54107749928306,3.79161455588354,3.65346570716115,2.15537354296385,3.85705343273896,10.2827641157501,11.0101164915737,8.64333659431513,10.3809339649622,3.02344510612429,9.96160520904953,5.74774190254532,5.3919285605943,3.55389941530082,8.72898145569128,12.8869425123386,10.6727705098647,13.7195568387621,6.28590222799322,6.98304396477643,6.54149282605348,7.3664490919245,11.5170515287737,4.17750842342715,4.23793724143989
